prix_maj;prix_valeur;prix_nom
2024-01-16T08:55:21+01:00;0.942;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T01:01:00+01:00;0.899;E85
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-15T01:01:00+01:00;0.899;E85
2024-01-16T09:55:35+01:00;0.985;GPLc
;;
;;
2024-01-15T09:32:26+01:00;0.848;E85
;;
;;
;;
;;
2024-01-04T12:30:49+01:00;0.849;E85
;;
;;
2024-01-13T10:56:06+01:00;0.848;E85
;;
;;
;;
2024-01-15T01:01:00+01:00;0.899;E85
2024-01-05T20:02:00+01:00;0.919;E85
;;
;;
2024-01-16T08:58:01+01:00;0.919;E85
;;
;;
;;
2024-01-10T20:39:44+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
2023-12-27T09:30:55+01:00;1.119;E85
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T09:56:17+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-15T15:00:00+01:00;0.92;E85
;;
2024-01-15T01:01:00+01:00;0.919;E85
2024-01-15T01:01:00+01:00;0.919;E85
;;
2024-01-03T20:02:51+01:00;0.848;E85
;;
2024-01-04T14:30:00+01:00;0.959;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-13T06:59:51+01:00;0.92;GPLc
;;
2024-01-16T08:11:52+01:00;0.959;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
2024-01-14T14:06:12+01:00;0.959;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T12:06:00+01:00;0.889;E85
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
2024-01-13T04:02:00+01:00;0.899;E85
2024-01-05T04:03:30+01:00;0.925;E85
;;
;;
;;
;;
;;
;;
2024-01-10T17:13:15+01:00;0.999;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-15T08:27:32+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;1.035;GPLc
;;
;;
2023-12-20T23:53:34+01:00;0.994;E85
;;
2024-01-13T04:02:00+01:00;0.899;E85
;;
;;
2023-10-10T14:15:00+02:00;1.049;GPLc
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
2024-01-06T10:17:57+01:00;0.867;E85
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
2024-01-13T04:03:00+01:00;0.98;E85
;;
;;
2024-01-15T20:31:00+01:00;1.024;GPLc
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
2024-01-16T10:33:00+01:00;0.909;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-12-22T08:02:50+01:00;0.959;E85
;;
;;
2024-01-02T12:24:51+01:00;0.849;E85
;;
;;
;;
;;
;;
2024-01-13T10:00:00+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-11-13T09:55:57+01:00;0.99;E85
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.999;E85
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.939;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-09T10:20:21+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-02T14:52:26+01:00;0.848;E85
;;
2024-01-16T08:35:19+01:00;0.969;E85
;;
;;
2024-01-10T11:01:08+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T09:30:00+01:00;0.869;GPLc
;;
2024-01-15T01:01:00+01:00;0.924;GPLc
;;
;;
;;
;;
2024-01-05T10:05:47+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-02T10:25:56+01:00;0.849;E85
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
2023-12-22T09:59:07+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
2024-01-15T01:01:00+01:00;0.949;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T11:30:00+01:00;0.983;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-10-30T12:48:41+01:00;0.975;GPLc
;;
2024-01-16T11:31:00+01:00;0.869;E85
;;
;;
;;
;;
;;
2023-12-22T07:00:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T08:00:00+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-12T11:40:34+01:00;0.952;E85
;;
2024-01-16T10:07:52+01:00;0.849;E85
;;
;;
2024-01-16T10:33:00+01:00;0.969;E85
;;
;;
;;
2023-12-15T10:43:53+01:00;0.959;E85
2024-01-09T09:48:11+01:00;0.919;E85
;;
;;
2024-01-03T10:09:08+01:00;0.999;GPLc
2024-01-15T20:31:00+01:00;1.034;GPLc
;;
;;
;;
;;
;;
2023-12-15T08:58:44+01:00;0.949;E85
;;
2023-12-02T20:00:00+01:00;0.999;E85
2023-12-11T09:30:34+01:00;0.997;E85
2023-12-22T09:21:05+01:00;0.929;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-12-06T09:29:25+01:00;0.959;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-02T15:52:47+01:00;0.99;E85
;;
;;
;;
;;
;;
;;
2024-01-06T14:26:07+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-15T08:50:15+01:00;0.895;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-12T08:35:47+01:00;0.889;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-08T09:15:44+01:00;0.969;GPLc
;;
;;
;;
;;
;;
2024-01-13T04:02:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
2024-01-13T04:03:00+01:00;0.98;E85
;;
2023-12-18T08:49:34+01:00;1.049;E85
;;
2024-01-03T19:21:30+01:00;0.989;E85
;;
;;
;;
;;
2024-01-13T04:03:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-09T10:21:09+01:00;1.3;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-01T14:47:14+01:00;0.949;E85
;;
;;
2024-01-09T08:44:44+01:00;0.949;GPLc
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
2024-01-15T09:29:54+01:00;0.848;E85
;;
;;
;;
;;
;;
2023-11-17T11:32:16+01:00;0.987;GPLc
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-04T13:22:58+01:00;0.939;E85
2024-01-16T10:40:00+01:00;0.959;GPLc
;;
;;
;;
;;
;;
;;
2024-01-15T12:36:24+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T01:01:00+01:00;1.059;GPLc
;;
;;
;;
;;
;;
2024-01-15T11:55:25+01:00;0.868;E85
;;
;;
;;
;;
;;
2023-11-13T20:30:00+01:00;0.999;GPLc
;;
2024-01-15T20:31:00+01:00;0.999;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T09:15:44+01:00;0.959;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-12T21:00:00+01:00;0.899;E85
;;
;;
2024-01-03T09:28:49+01:00;0.848;E85
;;
;;
2024-01-06T13:45:35+01:00;0.879;E85
;;
;;
;;
;;
;;
2023-12-22T13:34:06+01:00;0.999;GPLc
;;
2024-01-05T10:53:14+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T15:00:00+01:00;1.017;GPLc
;;
;;
2024-01-11T16:19:14+01:00;0.979;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T18:20:51+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
2023-10-17T10:50:07+02:00;1.21;E85
;;
;;
;;
2024-01-15T17:06:43+01:00;0.948;E85
;;
;;
;;
2024-01-03T09:16:55+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-02-21T09:37:09+01:00;1.049;GPLc
;;
;;
;;
2024-01-10T10:11:15+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-05T23:31:00+01:00;0.986;E85
;;
2024-01-10T11:51:28+01:00;0.848;E85
2024-01-05T08:48:14+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T01:01:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-03-21T13:45:00+01:00;1.089;GPLc
;;
;;
;;
2023-12-22T11:13:21+01:00;0.894;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-12-15T19:31:24+01:00;1.049;E85
;;
;;
;;
;;
;;
;;
2024-01-16T14:40:00+01:00;1.037;GPLc
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
2023-10-20T10:30:00+02:00;0.989;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T12:00:28+01:00;0.909;E85
;;
2024-01-15T01:01:00+01:00;1.034;GPLc
;;
2024-01-16T10:15:00+01:00;0.949;E85
;;
;;
;;
;;
;;
;;
2024-01-16T10:33:00+01:00;0.939;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-05T08:36:47+01:00;0.919;E85
;;
2024-01-08T16:56:23+01:00;0.959;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-12T22:16:00+01:00;1.059;E85
2024-01-15T20:31:00+01:00;0.899;E85
2024-01-16T10:11:26+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.999;E85
2024-01-16T10:36:37+01:00;0.897;E85
;;
;;
2024-01-02T10:59:32+01:00;0.849;E85
2024-01-16T11:31:00+01:00;0.869;E85
;;
;;
2024-01-05T11:00:00+01:00;0.848;E85
;;
;;
;;
2024-01-05T10:06:06+01:00;0.915;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T01:01:00+01:00;1.004;GPLc
;;
2024-01-15T01:01:00+01:00;0.899;E85
;;
;;
2024-01-13T09:30:00+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T10:46:41+01:00;1.027;GPLc
;;
2024-01-12T10:44:08+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T01:01:00+01:00;1.014;GPLc
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-15T11:53:06+01:00;0.952;E85
2024-01-09T18:19:20+01:00;0.849;E85
2024-01-16T02:00:00+01:00;0.919;E85
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
2024-01-10T10:13:22+01:00;0.919;E85
;;
2024-01-15T16:38:36+01:00;0.87;E85
;;
;;
;;
2024-01-15T13:06:00+01:00;1.054;GPLc
;;
;;
;;
;;
;;
;;
2024-01-04T10:18:31+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-12T21:00:00+01:00;1.069;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T10:02:22+01:00;0.848;E85
;;
;;
;;
2024-01-09T11:22:45+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-06T07:51:58+01:00;0.848;E85
;;
2024-01-15T06:35:07+01:00;0.909;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-09-17T21:36:53+02:00;1.25;E85
;;
;;
;;
;;
2024-01-16T08:13:45+01:00;0.899;E85
;;
;;
;;
;;
;;
2024-01-15T13:06:00+01:00;0.999;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T15:00:00+01:00;0.93;E85
;;
2024-01-04T09:41:34+01:00;0.849;E85
;;
2024-01-16T00:00:00+01:00;1.149;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T23:36:00+01:00;0.962;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T11:31:00+01:00;0.939;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-16T07:00:00+01:00;1.139;GPLc
;;
;;
;;
;;
2024-01-16T11:07:29+01:00;0.849;E85
;;
;;
;;
2024-01-13T20:35:00+01:00;0.95;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-05T07:45:53+01:00;0.919;E85
2024-01-03T09:57:41+01:00;0.939;E85
;;
;;
;;
2023-07-18T13:05:00+02:00;1.019;E85
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
2024-01-16T01:36:00+01:00;0.971;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-06T10:33:25+01:00;0.909;E85
;;
2024-01-11T08:50:53+01:00;0.969;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
2024-01-03T01:01:00+01:00;0.999;GPLc
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.999;E85
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
2024-01-15T01:01:00+01:00;0.919;E85
2024-01-05T12:18:40+01:00;0.919;E85
;;
2024-01-11T10:35:26+01:00;0.981;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-06T10:32:36+01:00;0.848;E85
;;
;;
2024-01-04T22:40:00+01:00;0.979;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T19:17:43+01:00;0.916;E85
;;
;;
;;
2024-01-15T20:31:00+01:00;1.054;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T14:56:00+01:00;0.847;E85
2024-01-14T20:59:46+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.969;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T02:00:00+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-11-14T17:13:55+01:00;0.959;E85
;;
;;
;;
;;
;;
;;
2024-01-11T06:25:08+01:00;0.848;E85
;;
;;
2023-07-13T12:06:35+02:00;0.959;GPLc
;;
;;
;;
;;
;;
;;
2024-01-15T15:00:00+01:00;0.93;E85
;;
;;
2024-01-12T13:05:21+01:00;1.109;E85
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
2023-12-22T07:00:00+01:00;1.083;GPLc
;;
;;
;;
;;
;;
2024-01-06T09:45:04+01:00;0.903;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T01:01:00+01:00;0.899;E85
;;
;;
;;
;;
2023-12-04T09:18:21+01:00;0.999;E85
;;
;;
2024-01-06T10:00:00+01:00;0.879;E85
;;
;;
2024-01-13T10:02:15+01:00;0.898;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-11T10:09:24+01:00;0.949;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
2024-01-05T16:46:09+01:00;0.849;E85
;;
;;
;;
;;
2024-01-10T09:45:09+01:00;0.912;E85
;;
;;
;;
;;
;;
2023-12-27T10:52:05+01:00;0.999;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T01:36:00+01:00;0.906;E85
;;
2024-01-16T11:38:21+01:00;0.919;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T09:00:48+01:00;0.965;E85
;;
;;
;;
2024-01-16T10:37:00+01:00;0.898;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-12-16T01:00:00+01:00;1.199;GPLc
;;
;;
2024-01-10T10:00:00+01:00;0.959;E85
;;
;;
;;
;;
;;
2023-12-08T07:45:00+01:00;1.019;GPLc
2024-01-15T08:05:18+01:00;0.92;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-11-20T09:46:03+01:00;0.999;E85
2024-01-04T19:51:14+01:00;0.919;E85
;;
;;
;;
2024-01-16T09:43:11+01:00;0.955;GPLc
;;
;;
;;
2023-12-27T11:36:21+01:00;0.969;E85
;;
;;
;;
;;
;;
;;
2024-01-10T08:34:44+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.929;GPLc
;;
;;
2024-01-15T11:38:17+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-12-07T07:44:56+01:00;0.981;E85
;;
;;
2024-01-06T19:09:14+01:00;0.985;E85
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.929;GPLc
;;
;;
;;
;;
;;
;;
2023-11-13T08:13:43+01:00;0.929;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-13T04:02:00+01:00;0.899;E85
2024-01-04T11:22:19+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T13:39:23+01:00;0.979;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
2024-01-05T10:06:53+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-06T17:24:42+01:00;0.847;E85
;;
;;
;;
;;
;;
2024-01-02T09:52:55+01:00;0.969;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-12T13:33:45+01:00;0.989;E85
;;
;;
;;
;;
;;
2023-07-01T10:15:00+02:00;0.929;GPLc
;;
;;
;;
;;
;;
2024-01-16T09:45:15+01:00;0.93;GPLc
;;
;;
2024-01-16T09:00:00+01:00;1.149;GPLc
;;
;;
;;
2023-10-20T12:59:16+02:00;0.989;E85
;;
2024-01-16T10:03:39+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
2024-01-03T10:21:41+01:00;0.953;GPLc
;;
;;
;;
;;
2024-01-04T08:51:26+01:00;0.848;E85
;;
;;
2024-01-13T10:15:08+01:00;1.249;E85
;;
2024-01-03T13:31:51+01:00;0.848;E85
;;
2023-12-19T09:21:13+01:00;0.909;GPLc
;;
;;
;;
2024-01-16T12:56:03+01:00;1.049;GPLc
;;
;;
;;
2024-01-13T09:08:16+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-12-04T09:58:02+01:00;0.959;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T10:31:00+01:00;0.849;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-12T06:26:25+01:00;0.88;GPLc
;;
;;
2024-01-15T15:27:19+01:00;1.038;GPLc
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.919;E85
;;
;;
2024-01-16T11:04:14+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T09:10:58+01:00;0.954;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-12T10:39:49+01:00;0.848;E85
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
2024-01-02T09:39:01+01:00;1.029;E85
;;
;;
;;
;;
;;
2024-01-05T10:54:07+01:00;1.09;E85
;;
;;
;;
;;
;;
;;
;;
2023-12-29T16:49:41+01:00;0.899;E85
2024-01-16T11:14:11+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
2024-01-15T11:23:16+01:00;0.898;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-12-05T07:30:00+01:00;0.999;GPLc
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.999;E85
;;
;;
;;
;;
;;
2024-01-16T01:26:00+01:00;0.908;GPLc
;;
;;
;;
;;
;;
;;
2024-01-15T10:00:00+01:00;1.054;GPLc
2023-03-21T13:45:00+01:00;1.089;GPLc
;;
;;
;;
2024-01-15T20:31:00+01:00;0.999;E85
;;
;;
;;
;;
;;
2023-12-26T10:00:00+01:00;1.049;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-11-10T10:00:00+01:00;1.053;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-08T10:05:24+01:00;0.848;E85
;;
;;
;;
2024-01-10T11:14:45+01:00;0.929;GPLc
;;
;;
;;
2024-01-15T01:01:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-10-19T17:06:46+02:00;1.234;E85
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2023-12-29T16:05:12+01:00;0.958;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-10T15:51:10+01:00;0.935;E85
;;
;;
2023-11-10T15:12:49+01:00;0.999;E85
;;
;;
;;
2024-01-16T11:53:58+01:00;0.887;E85
;;
;;
;;
;;
;;
2023-11-13T16:18:36+01:00;0.98;GPLc
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
2024-01-16T01:26:00+01:00;0.963;E85
;;
2024-01-08T11:00:14+01:00;0.848;E85
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
2024-01-15T01:01:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
2024-01-10T09:40:49+01:00;0.849;E85
;;
2024-01-10T13:35:00+01:00;0.848;E85
;;
;;
;;
;;
;;
2023-11-17T10:16:40+01:00;0.917;GPLc
;;
;;
;;
;;
;;
2023-12-20T11:09:27+01:00;0.99;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;1.054;GPLc
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-12T11:46:37+01:00;0.89;E85
2024-01-12T11:46:37+01:00;0.919;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-16T09:27:27+01:00;0.893;E85
;;
;;
;;
;;
2024-01-16T11:44:53+01:00;0.929;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-06T12:05:47+01:00;0.967;E85
2023-12-28T07:00:00+01:00;1.091;GPLc
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-13T05:59:15+01:00;0.939;E85
;;
;;
;;
;;
;;
2024-01-15T20:31:00+01:00;0.999;E85
2023-01-01T01:05:00+01:00;1.06;GPLc
2024-01-05T06:47:33+01:00;0.899;E85
;;
;;
;;
2024-01-16T04:59:35+01:00;0.935;E85
;;
;;
;;
;;
;;
2024-01-15T01:01:00+01:00;1.014;GPLc
;;
;;
;;
;;
;;
;;
;;
2024-01-16T09:30:27+01:00;0.919;E85
;;
;;
;;
;;
;;
;;
;;
2024-01-13T07:09:13+01:00;0.969;GPLc
;;
2024-01-15T20:31:00+01:00;0.964;GPLc
;;
;;
;;
;;
2024-01-16T03:45:24+01:00;0.949;E85
;;
;;
;;
2024-01-16T04:01:00+01:00;0.948;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-15T16:16:33+01:00;0.979;E85
;;
;;
;;
;;
;;
;;
;;
;;
2024-01-13T04:02:00+01:00;0.899;E85
2024-01-15T13:06:00+01:00;1.054;GPLc
;;
;;
;;
;;
2024-01-13T04:02:00+01:00;0.899;E85
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
