,prix_maj,prix_valeur,prix_nom
3335,2024-01-05 08:30:00+00:00,0.849,E85
3341,2024-01-16 07:00:00+00:00,1.149,GPLc
3342,2024-01-15 07:20:17+00:00,0.949,E85
3347,2024-01-02 08:55:52+00:00,0.929,E85
3350,2024-01-16 08:15:08+00:00,0.899,GPLc
3361,2024-01-15 19:31:00+00:00,0.899,E85
3365,2023-12-02 17:39:33+00:00,0.999,E85
3369,2023-12-27 08:42:17+00:00,0.975,GPLc
3378,2023-05-23 12:25:00+00:00,1.089,GPLc
3380,2023-12-28 10:24:25+00:00,0.96,E85
3385,2024-01-15 19:31:00+00:00,0.899,E85
3387,2024-01-16 09:15:12+00:00,0.999,E85
3389,2024-01-11 08:08:10+00:00,1.06,GPLc
3392,2024-01-16 08:34:08+00:00,0.841,E85
3403,2024-01-16 09:38:47+00:00,0.939,E85
3413,2023-12-29 09:18:32+00:00,1.304,E85
3428,2024-01-15 19:31:00+00:00,0.899,E85
3434,2024-01-15 19:31:00+00:00,0.919,E85
3439,2024-01-15 09:10:34+00:00,0.849,E85
3444,2024-01-16 12:00:00+00:00,1.09,GPLc
3453,2024-01-15 19:31:00+00:00,0.899,E85
3454,2024-01-15 23:50:00+00:00,0.981,E85
3459,2023-12-28 10:12:03+00:00,0.899,E85
3468,2024-01-15 00:01:00+00:00,0.899,E85
3473,2024-01-04 09:05:52+00:00,0.869,E85
3481,2023-12-12 08:38:09+00:00,0.945,GPLc
3489,2024-01-15 12:27:55+00:00,0.848,E85
3490,2023-03-21 12:45:00+00:00,1.189,GPLc
3492,2024-01-15 19:31:00+00:00,0.999,E85
3515,2024-01-15 09:46:14+00:00,0.848,E85
3516,2024-01-16 06:28:27+00:00,0.939,GPLc
3521,2024-01-15 08:53:37+00:00,0.912,E85
3524,2023-12-12 10:14:09+00:00,0.959,E85
3534,2023-12-28 06:00:00+00:00,1.049,GPLc
3538,2024-01-15 19:31:00+00:00,0.899,E85
3540,2024-01-06 10:57:55+00:00,0.959,E85
3544,2023-10-28 09:28:29+00:00,1.023,GPLc
3552,2023-11-29 22:00:00+00:00,1.06,GPLc
3559,2024-01-09 18:34:36+00:00,0.25,GPLc
3570,2024-01-16 07:28:43+00:00,0.85,E85
3578,2024-01-15 08:46:57+00:00,0.892,E85
3584,2024-01-15 19:31:00+00:00,0.919,E85
3599,2024-01-12 23:59:00+00:00,0.899,E85
3611,2024-01-04 16:18:27+00:00,0.99,E85
3634,2024-01-16 12:00:00+00:00,1.119,GPLc
3646,2024-01-12 10:19:59+00:00,0.848,E85
3649,2024-01-16 00:01:00+00:00,0.919,E85
3652,2024-01-09 09:40:00+00:00,0.848,E85
3667,2024-01-05 09:47:12+00:00,0.977,E85
3673,2024-01-10 23:00:00+00:00,0.899,E85
3674,2023-12-23 19:01:51+00:00,1.019,E85
3679,2024-01-08 08:35:02+00:00,0.899,E85
3685,2024-01-15 19:31:00+00:00,0.899,E85
3686,2023-12-28 09:54:04+00:00,1.209,E85
3687,2024-01-16 12:00:00+00:00,1.089,GPLc
3688,2023-10-14 17:15:07+00:00,0.914,GPLc
3691,2024-01-02 14:37:07+00:00,0.849,E85
3708,2024-01-16 08:30:38+00:00,0.979,E85
3715,2024-01-15 18:25:19+00:00,0.849,E85
3736,2023-11-22 14:52:04+00:00,0.989,E85
3741,2024-01-04 09:16:25+00:00,0.849,E85
3742,2024-01-16 09:26:40+00:00,1.054,GPLc
3746,2024-01-05 09:16:38+00:00,0.848,E85
3749,2023-09-27 08:59:21+00:00,0.999,E85
3757,2024-01-04 09:03:46+00:00,0.848,E85
3760,2024-01-15 19:31:00+00:00,0.899,E85
3762,2024-01-13 10:35:25+00:00,0.929,E85
3768,2024-01-10 07:44:23+00:00,0.951,E85
3772,2024-01-13 09:02:47+00:00,0.898,E85
3782,2024-01-03 10:10:09+00:00,0.848,E85
3805,2023-10-16 07:14:14+00:00,0.929,GPLc
3807,2024-01-04 15:02:53+00:00,0.85,E85
3810,2023-12-04 11:17:41+00:00,0.975,E85
3826,2024-01-12 08:03:00+00:00,0.989,E85
3827,2024-01-15 09:11:56+00:00,0.899,E85
3833,2024-01-03 08:38:35+00:00,0.848,E85
3836,2024-01-09 07:00:00+00:00,0.999,E85
3838,2024-01-15 19:31:00+00:00,1.054,GPLc
3852,2023-10-31 08:34:46+00:00,0.999,E85
3869,2024-01-15 19:31:00+00:00,0.995,GPLc
3872,2023-09-29 08:50:42+00:00,0.935,GPLc
3883,2024-01-15 19:31:00+00:00,0.899,E85
3887,2024-01-15 08:40:37+00:00,0.899,E85
3888,2023-11-11 19:30:00+00:00,0.99,GPLc
3889,2024-01-02 08:08:53+00:00,0.999,E85
3891,2024-01-09 08:43:08+00:00,0.849,E85
3894,2024-01-15 19:31:00+00:00,0.919,E85
3897,2024-01-02 09:19:46+00:00,0.958,E85
3898,2023-08-28 00:03:00+00:00,0.97,GPLc
3900,2024-01-15 09:55:20+00:00,0.958,E85
3908,2023-10-07 06:41:00+00:00,0.999,GPLc
3910,2023-10-19 20:00:00+00:00,1.019,GPLc
3916,2024-01-15 19:31:00+00:00,0.925,GPLc
3919,2024-01-13 09:46:21+00:00,0.899,E85
3924,2023-12-05 07:09:03+00:00,1.0,GPLc
3927,2023-12-11 10:44:13+00:00,0.939,GPLc
3932,2024-01-03 08:44:13+00:00,0.849,E85
3939,2024-01-15 19:31:00+00:00,0.899,E85
3944,2024-01-16 00:01:00+00:00,1.149,E85
3951,2024-01-15 23:50:00+00:00,0.98,E85
3952,2024-01-11 10:24:52+00:00,0.899,E85
3959,2023-12-16 15:18:17+00:00,0.959,E85
3972,2024-01-15 19:31:00+00:00,0.999,E85
3976,2024-01-15 00:01:00+00:00,0.969,GPLc
3977,2024-01-16 08:48:10+00:00,0.919,E85
3978,2024-01-15 12:27:37+00:00,0.848,E85
3980,2024-01-05 06:01:01+00:00,0.919,E85
4013,2024-01-15 19:31:00+00:00,0.919,E85
4025,2024-01-08 12:10:23+00:00,1.083,GPLc
4030,2024-01-15 19:31:00+00:00,0.899,E85
4041,2023-09-04 12:55:00+00:00,1.089,GPLc
4045,2024-01-02 11:17:41+00:00,0.849,E85
4074,2024-01-15 00:01:00+00:00,0.899,E85
4075,2024-01-16 12:00:00+00:00,1.089,GPLc
4082,2024-01-16 10:30:00+00:00,0.989,E85
4086,2024-01-08 15:03:35+00:00,0.898,E85
4089,2024-01-15 19:31:00+00:00,0.899,E85
4092,2023-12-30 09:26:50+00:00,0.848,E85
4102,2024-01-15 19:31:00+00:00,0.919,E85
4105,2024-01-11 07:42:30+00:00,0.929,E85
4111,2024-01-02 23:59:00+00:00,0.848,E85
4113,2024-01-05 10:44:34+00:00,0.848,E85
4116,2023-09-05 16:55:01+00:00,0.987,GPLc
4118,2024-01-15 19:31:00+00:00,0.919,E85
4125,2024-01-06 07:15:19+00:00,0.849,E85
4130,2023-12-13 10:36:32+00:00,1.09,E85
4138,2023-12-31 08:20:39+00:00,0.959,E85
4139,2023-12-30 12:00:00+00:00,0.999,GPLc
4146,2024-01-15 08:54:43+00:00,0.929,E85
4150,2024-01-09 10:26:22+00:00,0.848,E85
4151,2024-01-03 12:51:24+00:00,0.979,E85
4154,2024-01-15 00:01:00+00:00,0.899,E85
4155,2024-01-15 19:31:00+00:00,0.899,E85
4162,2024-01-15 19:31:00+00:00,0.919,E85
4169,2024-01-03 09:15:20+00:00,0.849,E85
4172,2023-11-13 10:01:25+00:00,1.14,E85
4175,2024-01-12 22:00:00+00:00,0.949,E85
4176,2024-01-04 14:12:50+00:00,0.989,GPLc
4179,2023-12-20 09:38:00+00:00,1.083,E85
4181,2024-01-08 08:45:33+00:00,0.848,E85
4186,2023-12-29 08:56:13+00:00,0.929,GPLc
4191,2024-01-13 10:14:56+00:00,0.848,E85
4197,2024-01-15 19:31:00+00:00,1.054,GPLc
4203,2024-01-08 09:20:31+00:00,0.998,E85
4218,2023-10-12 15:49:41+00:00,0.987,GPLc
4224,2024-01-11 10:42:24+00:00,0.848,E85
4233,2023-12-26 08:30:00+00:00,0.968,GPLc
4237,2023-12-28 15:58:46+00:00,0.989,GPLc
4243,2024-01-02 15:26:36+00:00,0.975,E85
4247,2024-01-09 11:22:40+00:00,0.848,E85
4251,2024-01-12 08:58:32+00:00,0.899,E85
4254,2024-01-02 08:52:59+00:00,0.848,E85
4255,2024-01-10 09:00:00+00:00,0.899,E85
4260,2024-01-16 07:33:44+00:00,0.898,GPLc
4274,2024-01-15 07:15:00+00:00,0.875,E85
4291,2024-01-15 19:31:00+00:00,0.925,GPLc
4303,2024-01-04 08:14:15+00:00,0.845,E85
4312,2024-01-15 12:10:33+00:00,0.898,E85
4319,2024-01-05 06:30:00+00:00,0.919,E85
4327,2024-01-06 08:00:37+00:00,0.848,E85
4329,2024-01-10 08:57:34+00:00,0.999,E85
4338,2024-01-10 08:55:30+00:00,0.969,E85
4348,2023-12-11 10:33:11+00:00,0.999,E85
4350,2023-08-08 08:55:00+00:00,1.064,GPLc
4371,2024-01-05 06:22:10+00:00,0.959,E85
4375,2024-01-13 18:27:24+00:00,0.999,E85
4377,2024-01-03 13:10:21+00:00,0.979,E85
4379,2024-01-06 10:26:03+00:00,0.848,E85
4395,2023-07-27 10:35:03+00:00,0.969,GPLc
4398,2024-01-15 19:31:00+00:00,0.919,E85
4404,2024-01-06 09:03:08+00:00,0.919,E85
4406,2024-01-08 14:49:51+00:00,0.849,E85
4428,2023-11-03 08:49:19+00:00,0.979,E85
4448,2024-01-12 10:03:51+00:00,0.848,E85
4477,2024-01-12 08:48:58+00:00,0.989,GPLc
4480,2024-01-15 19:31:00+00:00,1.054,GPLc
4481,2024-01-08 10:46:31+00:00,0.9,E85
4488,2024-01-16 00:26:00+00:00,0.94,E85
4492,2024-01-16 08:27:00+00:00,0.867,E85
4496,2024-01-16 12:42:38+00:00,0.849,E85
4504,2024-01-15 19:31:00+00:00,0.919,E85
4514,2024-01-15 19:31:00+00:00,0.899,E85
4521,2024-01-03 06:00:00+00:00,1.083,GPLc
4528,2024-01-08 08:45:00+00:00,0.919,E85
4535,2024-01-12 10:08:05+00:00,0.849,E85
4542,2023-11-30 15:12:00+00:00,1.1,E85
4560,2024-01-07 09:23:46+00:00,1.24,GPLc
4566,2024-01-15 19:31:00+00:00,0.919,GPLc
4570,2024-01-11 09:48:31+00:00,0.995,E85
4578,2024-01-11 09:08:27+00:00,0.848,E85
4593,2024-01-13 00:01:00+00:00,0.981,E85
4595,2024-01-15 19:31:00+00:00,0.904,GPLc
4609,2024-01-15 19:31:00+00:00,0.919,E85
4615,2024-01-15 23:50:00+00:00,0.952,E85
4623,2024-01-11 09:10:28+00:00,0.848,E85
4625,2024-01-02 08:22:48+00:00,0.848,E85
4631,2023-11-03 09:12:57+00:00,1.05,GPLc
4633,2024-01-16 06:00:00+00:00,1.083,GPLc
4640,2023-12-19 06:41:25+00:00,0.994,E85
4643,2024-01-15 19:31:00+00:00,0.899,E85
4651,2024-01-15 19:31:00+00:00,0.914,GPLc
4653,2023-12-29 23:27:00+00:00,0.98,E85
4657,2024-01-15 22:36:00+00:00,0.954,E85
4679,2023-12-02 19:00:00+00:00,0.949,E85
4695,2024-01-09 08:50:35+00:00,0.848,E85
4697,2024-01-16 09:47:34+00:00,0.959,E85
4699,2024-01-06 09:00:00+00:00,0.893,E85
4700,2024-01-15 19:31:00+00:00,0.899,E85
4705,2024-01-03 09:07:20+00:00,0.849,E85
4715,2024-01-12 19:04:30+00:00,0.919,E85
4722,2024-01-15 19:31:00+00:00,0.899,E85
4726,2023-07-04 09:25:26+00:00,1.135,GPLc
4732,2024-01-16 08:23:50+00:00,0.919,GPLc
4739,2024-01-16 11:58:59+00:00,0.899,E85
4743,2024-01-16 11:34:39+00:00,0.848,E85
4753,2024-01-15 19:06:50+00:00,1.055,E85
4771,2024-01-09 12:17:40+00:00,0.899,E85
4772,2024-01-15 00:01:00+00:00,0.969,GPLc
4794,2024-01-16 07:26:39+00:00,0.949,E85
4798,2024-01-15 19:31:00+00:00,0.899,E85
4801,2024-01-11 09:58:32+00:00,0.848,E85
4803,2024-01-16 04:52:17+00:00,0.949,GPLc
4804,2024-01-15 09:49:08+00:00,0.889,E85
4817,2024-01-15 19:31:00+00:00,0.919,E85
4819,2023-12-06 23:55:00+00:00,0.981,E85
4827,2024-01-13 17:40:23+00:00,0.899,E85
4833,2024-01-05 06:01:01+00:00,0.92,GPLc
4834,2023-12-02 19:00:00+00:00,1.029,E85
4837,2024-01-08 08:00:00+00:00,0.92,E85
4838,2024-01-15 08:57:06+00:00,0.959,E85
4868,2024-01-16 09:37:00+00:00,0.899,E85
4878,2024-01-15 11:06:00+00:00,0.909,E85
4887,2024-01-16 08:28:38+00:00,0.899,E85
4898,2024-01-16 10:31:00+00:00,0.898,E85
4899,2024-01-13 07:36:05+00:00,1.13,GPLc
4908,2023-07-18 11:05:00+00:00,0.999,E85
4915,2024-01-15 19:31:00+00:00,0.919,E85
4949,2023-12-01 09:11:34+00:00,0.996,E85
4952,2024-01-15 14:00:00+00:00,1.083,GPLc
4960,2024-01-04 08:46:29+00:00,0.848,E85
4962,2024-01-11 06:00:00+00:00,1.104,E85
4974,2024-01-12 17:55:11+00:00,0.91,E85
4977,2024-01-12 06:00:00+00:00,0.949,E85
4979,2024-01-15 19:31:00+00:00,0.999,GPLc
4986,2024-01-16 11:04:55+00:00,0.919,E85
4999,2024-01-13 11:10:03+00:00,0.848,E85
5001,2024-01-15 19:31:00+00:00,0.899,E85
5002,2024-01-05 08:33:09+00:00,0.97,E85
5010,2024-01-15 09:14:19+00:00,0.899,E85
5012,2024-01-04 13:30:00+00:00,0.879,E85
5020,2024-01-16 10:57:00+00:00,0.879,E85
5037,2024-01-13 07:41:55+00:00,0.919,E85
5039,2024-01-15 19:31:00+00:00,0.999,E85
5040,2023-03-20 12:20:10+00:00,0.999,GPLc
5048,2024-01-16 07:30:07+00:00,0.848,E85
5061,2024-01-15 19:31:00+00:00,0.899,E85
5062,2024-01-16 09:51:39+00:00,0.896,E85
5064,2024-01-15 19:31:00+00:00,0.899,E85
5071,2024-01-03 23:30:00+00:00,0.848,E85
5080,2024-01-02 08:30:00+00:00,0.916,E85
5100,2024-01-15 19:31:00+00:00,0.899,E85
5111,2023-05-23 12:50:00+00:00,1.429,GPLc
5118,2024-01-15 11:06:00+00:00,0.948,E85
5122,2023-09-13 13:25:00+00:00,1.099,E85
5129,2023-03-21 12:45:00+00:00,1.089,GPLc
5132,2024-01-02 15:33:02+00:00,0.849,E85
5141,2024-01-16 07:52:07+00:00,0.999,GPLc
5147,2024-01-16 06:00:00+00:00,0.898,E85
5153,2024-01-15 19:31:00+00:00,0.899,E85
5159,2024-01-15 23:50:00+00:00,0.981,E85
5160,2023-11-29 08:49:41+00:00,0.959,E85
5163,2024-01-16 06:00:00+00:00,1.109,E85
5173,2023-12-19 08:12:16+00:00,0.999,E85
5188,2024-01-08 11:15:26+00:00,0.999,E85
5190,2024-01-15 14:00:00+00:00,1.125,GPLc
5191,2024-01-15 19:31:00+00:00,0.899,E85
5198,2024-01-02 07:47:25+00:00,0.849,E85
5201,2023-11-09 11:19:50+00:00,0.92,GPLc
5205,2024-01-16 08:23:28+00:00,0.959,E85
5208,2024-01-15 19:31:00+00:00,0.919,E85
5223,2023-10-27 06:00:00+00:00,1.083,GPLc
5228,2024-01-08 21:00:00+00:00,0.848,E85
5230,2024-01-12 09:09:54+00:00,0.899,E85
5233,2024-01-15 21:00:00+00:00,0.899,E85
5248,2024-01-05 09:37:13+00:00,0.848,E85
5255,2024-01-15 19:31:00+00:00,0.949,GPLc
5284,2023-12-30 06:45:04+00:00,0.956,GPLc
5289,2024-01-16 09:00:00+00:00,0.849,E85
5294,2024-01-05 08:26:10+00:00,1.049,E85
5298,2024-01-11 08:00:00+00:00,0.848,E85
5311,2024-01-16 08:27:00+00:00,0.994,E85
5312,2024-01-12 07:52:10+00:00,0.943,E85
5324,2023-12-27 08:46:56+00:00,0.899,E85
5325,2024-01-15 14:00:00+00:00,1.06,E85
5339,2024-01-16 08:42:42+00:00,0.848,E85
5340,2024-01-16 08:27:00+00:00,0.878,GPLc
5356,2023-10-11 08:24:59+00:00,0.945,GPLc
5361,2024-01-08 16:04:40+00:00,0.919,E85
5375,2024-01-15 19:31:00+00:00,0.999,E85
5377,2024-01-15 19:31:00+00:00,1.024,GPLc
5378,2024-01-15 19:31:00+00:00,0.919,E85
5381,2023-11-06 12:00:00+00:00,0.963,GPLc
5391,2024-01-05 11:10:00+00:00,0.875,E85
5403,2024-01-15 15:16:46+00:00,0.959,E85
5416,2024-01-14 22:46:00+00:00,0.848,E85
5422,2024-01-10 19:27:38+00:00,0.849,E85
5423,2023-12-08 16:19:51+00:00,0.88,GPLc
5426,2024-01-13 21:02:13+00:00,0.919,E85
5447,2024-01-12 08:00:00+00:00,0.879,E85
5448,2024-01-06 08:45:00+00:00,0.92,E85
5455,2024-01-15 23:50:00+00:00,0.981,E85
5459,2024-01-08 12:55:20+00:00,0.95,E85
5460,2024-01-04 13:30:00+00:00,0.979,E85
5462,2024-01-03 08:19:58+00:00,0.849,E85
5481,2023-11-17 08:58:08+00:00,0.969,E85
5488,2024-01-15 09:58:34+00:00,0.848,E85
5489,2024-01-03 08:48:51+00:00,0.915,E85
5505,2024-01-12 09:23:21+00:00,0.918,E85
5506,2023-12-29 12:05:01+00:00,1.099,E85
5508,2024-01-16 06:00:00+00:00,1.083,GPLc
5516,2024-01-11 19:00:00+00:00,0.848,E85
5527,2024-01-13 07:00:00+00:00,0.899,E85
5529,2024-01-16 08:00:00+00:00,0.928,E85
5539,2024-01-16 09:30:00+00:00,1.02,GPLc
5544,2024-01-09 12:00:38+00:00,0.899,E85
5550,2024-01-16 09:37:00+00:00,0.898,E85
5553,2024-01-15 07:30:53+00:00,0.999,E85
5554,2023-11-16 11:06:27+00:00,0.994,E85
5560,2024-01-05 00:01:00+00:00,0.919,E85
5564,2024-01-15 19:31:00+00:00,0.939,GPLc
5565,2024-01-11 08:05:50+00:00,0.848,E85
5566,2023-12-04 08:16:36+00:00,1.049,GPLc
5567,2024-01-09 09:54:58+00:00,1.05,GPLc
5572,2024-01-15 19:30:00+00:00,0.987,GPLc
5582,2023-12-26 09:57:11+00:00,0.899,E85
5584,2024-01-16 07:36:32+00:00,0.989,GPLc
5585,2024-01-15 09:00:00+00:00,0.899,E85
5590,2023-11-14 08:30:00+00:00,0.998,E85
5592,2024-01-08 15:08:47+00:00,0.949,E85
5593,2024-01-16 07:49:59+00:00,0.962,E85
5596,2024-01-15 09:37:10+00:00,0.889,E85
5598,2024-01-16 09:32:00+00:00,1.028,GPLc
5600,2024-01-15 00:01:00+00:00,0.949,GPLc
5603,2024-01-16 10:46:24+00:00,1.079,GPLc
5608,2023-10-03 10:20:40+00:00,0.93,GPLc
5613,2024-01-12 14:26:28+00:00,0.852,E85
5628,2024-01-05 13:31:38+00:00,0.955,E85
5644,2024-01-15 19:31:00+00:00,0.999,E85
5646,2024-01-09 16:19:59+00:00,0.986,GPLc
5654,2024-01-04 09:12:12+00:00,0.849,E85
5659,2024-01-09 08:30:00+00:00,0.848,E85
5662,2024-01-15 19:31:00+00:00,0.899,E85
5664,2024-01-16 08:30:00+00:00,0.879,E85
5682,2024-01-13 03:03:00+00:00,0.899,E85
5683,2024-01-16 11:52:00+00:00,1.069,E85
5684,2024-01-02 08:57:09+00:00,0.849,E85
5685,2024-01-03 09:17:49+00:00,0.899,E85
5688,2023-11-16 06:00:00+00:00,1.083,GPLc
5692,2024-01-16 03:02:00+00:00,1.079,E85
5695,2023-11-22 06:37:24+00:00,0.979,E85
5699,2024-01-15 19:31:00+00:00,0.904,GPLc
5711,2024-01-08 08:45:23+00:00,0.848,E85
5715,2024-01-13 19:00:00+00:00,0.949,E85
5732,2024-01-15 09:10:12+00:00,0.865,E85
5740,2024-01-10 08:45:09+00:00,0.949,E85
5750,2023-12-28 09:51:49+00:00,1.046,E85
5757,2024-01-10 10:00:01+00:00,1.019,GPLc
5758,2023-12-23 10:38:16+00:00,1.049,E85
5765,2023-12-08 10:22:58+00:00,0.959,E85
5779,2024-01-16 13:37:00+00:00,0.86,E85
5783,2024-01-16 09:01:00+00:00,0.937,E85
5793,2023-12-24 08:30:10+00:00,0.924,E85
5802,2024-01-15 10:17:05+00:00,0.919,E85
5807,2023-08-03 13:35:00+00:00,1.049,GPLc
5811,2023-12-08 10:16:55+00:00,0.979,E85
5814,2024-01-15 23:00:00+00:00,1.149,GPLc
5836,2024-01-16 09:30:00+00:00,1.336,GPLc
5846,2023-12-21 08:36:12+00:00,0.899,E85
5856,2024-01-13 19:00:00+00:00,0.907,GPLc
5876,2024-01-10 12:28:44+00:00,0.918,E85
5881,2023-03-21 12:45:00+00:00,1.089,GPLc
5890,2024-01-15 20:00:00+00:00,0.899,E85
5937,2023-10-10 08:27:32+00:00,1.29,E85
5980,2023-12-21 15:39:52+00:00,0.985,E85
5984,2024-01-16 09:30:00+00:00,1.408,GPLc
5986,2024-01-16 08:24:59+00:00,0.899,E85
5987,2024-01-09 08:15:05+00:00,0.949,E85
5990,2024-01-05 09:29:16+00:00,0.848,E85
5994,2024-01-02 08:30:00+00:00,0.849,E85
6002,2023-12-23 19:17:27+00:00,0.978,GPLc
6007,2024-01-15 14:00:00+00:00,1.03,E85
6014,2024-01-16 09:30:00+00:00,1.408,GPLc
6024,2024-01-08 19:02:12+00:00,0.929,GPLc
6038,2024-01-15 19:31:00+00:00,1.054,GPLc
6040,2024-01-01 00:01:00+00:00,0.959,GPLc
6041,2024-01-12 23:59:00+00:00,0.899,E85
6052,2023-10-20 09:37:15+00:00,0.99,E85
6053,2024-01-05 05:45:15+00:00,0.848,E85
6072,2024-01-02 12:09:16+00:00,0.979,E85
6076,2024-01-04 10:00:43+00:00,0.849,E85
6095,2024-01-04 18:46:10+00:00,0.919,E85
6097,2024-01-08 08:57:03+00:00,0.848,E85
6101,2024-01-16 09:30:00+00:00,0.846,E85
6109,2024-01-16 08:02:36+00:00,0.936,E85
6115,2024-01-13 08:51:19+00:00,0.915,E85
6117,2024-01-12 09:00:00+00:00,0.848,E85
6126,2024-01-15 09:31:26+00:00,0.919,E85
6134,2024-01-12 06:00:00+00:00,0.879,E85
6140,2024-01-15 08:58:20+00:00,0.928,E85
6152,2024-01-04 09:17:10+00:00,0.929,E85
6153,2024-01-15 19:31:00+00:00,0.919,E85
6160,2024-01-12 08:11:08+00:00,0.969,E85
6163,2024-01-05 16:28:09+00:00,1.09,E85
6164,2024-01-02 16:27:21+00:00,1.099,GPLc
6166,2023-07-26 13:39:20+00:00,1.099,GPLc
6171,2024-01-16 06:37:45+00:00,0.919,E85
6175,2024-01-15 00:01:00+00:00,0.899,E85
6196,2024-01-08 12:02:04+00:00,0.848,E85
6204,2024-01-15 10:07:13+00:00,0.849,E85
6214,2023-12-11 09:44:45+00:00,0.969,E85
6219,2024-01-11 09:30:58+00:00,0.848,E85
6220,2024-01-05 09:51:12+00:00,0.848,E85
6225,2024-01-15 00:01:00+00:00,1.004,GPLc
6232,2024-01-15 19:31:00+00:00,1.034,GPLc
6235,2024-01-15 11:07:59+00:00,0.939,E85
6246,2024-01-08 23:05:00+00:00,1.019,E85
6250,2024-01-16 06:00:00+00:00,1.099,GPLc
6255,2024-01-16 06:30:00+00:00,0.848,E85
6260,2024-01-15 19:31:00+00:00,0.899,E85
6261,2023-12-08 12:30:58+00:00,1.08,E85
6262,2023-11-13 10:24:50+00:00,1.09,GPLc
6279,2024-01-05 08:16:47+00:00,0.919,E85
6280,2024-01-15 08:51:24+00:00,0.875,E85
6282,2024-01-16 07:23:54+00:00,0.996,E85
6283,2024-01-09 09:43:04+00:00,0.999,E85
6287,2024-01-15 19:31:00+00:00,0.999,E85
6293,2024-01-13 03:02:00+00:00,0.899,E85
6297,2024-01-16 08:55:00+00:00,0.989,GPLc
6309,2024-01-12 14:49:03+00:00,0.899,E85
6315,2024-01-10 16:13:39+00:00,0.999,GPLc
6316,2024-01-11 06:47:58+00:00,0.959,E85
6321,2024-01-15 19:31:00+00:00,0.899,E85
6343,2024-01-15 11:28:00+00:00,0.878,E85
6344,2024-01-15 19:31:00+00:00,0.994,GPLc
6357,2024-01-15 12:06:00+00:00,1.054,GPLc
6363,2024-01-06 13:35:55+00:00,1.029,E85
6366,2024-01-15 19:31:00+00:00,0.919,E85
6378,2024-01-15 19:31:00+00:00,0.899,E85
6381,2024-01-15 19:31:00+00:00,0.919,E85
6383,2024-01-15 19:31:00+00:00,0.924,GPLc
6386,2024-01-12 17:25:55+00:00,0.848,E85
6388,2024-01-11 11:07:41+00:00,0.919,E85
6392,2023-11-14 08:59:46+00:00,1.019,GPLc
6404,2023-12-27 08:54:17+00:00,1.049,E85
6423,2024-01-15 14:00:00+00:00,0.9,E85
6424,2024-01-03 21:30:00+00:00,0.848,E85
6430,2024-01-15 19:31:00+00:00,1.054,GPLc
6437,2024-01-15 19:31:00+00:00,0.899,E85
6446,2024-01-15 22:46:00+00:00,1.149,GPLc
6447,2024-01-15 00:01:00+00:00,0.899,E85
6453,2024-01-02 06:21:47+00:00,0.899,E85
6454,2024-01-15 19:31:00+00:00,0.939,GPLc
6469,2024-01-15 00:01:00+00:00,0.919,E85
6473,2024-01-15 19:31:00+00:00,1.024,GPLc
6474,2024-01-02 08:38:54+00:00,1.047,GPLc
6483,2024-01-16 08:13:42+00:00,0.844,E85
6488,2024-01-15 19:31:00+00:00,0.899,E85
6491,2024-01-15 19:31:00+00:00,1.054,GPLc
6510,2024-01-15 19:31:00+00:00,0.919,E85
6530,2024-01-08 08:47:08+00:00,0.848,E85
6532,2023-12-11 09:23:56+00:00,0.959,GPLc
6534,2024-01-12 08:20:35+00:00,0.969,E85
6542,2024-01-15 00:01:00+00:00,0.919,E85
6544,2024-01-13 07:48:25+00:00,0.919,E85
6547,2024-01-11 10:26:35+00:00,0.93,GPLc
6552,2024-01-03 12:32:22+00:00,0.849,E85
6558,2024-01-15 19:31:00+00:00,0.899,E85
6566,2024-01-04 20:15:48+00:00,0.899,E85
6584,2024-01-03 09:49:55+00:00,0.974,GPLc
6592,2024-01-09 00:00:00+00:00,0.999,GPLc
6624,2023-12-30 08:00:00+00:00,0.999,GPLc
6625,2024-01-03 09:44:52+00:00,0.999,GPLc
6638,2024-01-15 19:31:00+00:00,0.999,E85
6639,2024-01-15 19:31:00+00:00,0.989,GPLc
6647,2024-01-08 17:48:14+00:00,0.849,E85
6653,2023-10-10 08:30:00+00:00,0.995,GPLc
6655,2024-01-09 08:02:52+00:00,0.999,GPLc
6664,2023-06-20 09:50:58+00:00,0.92,GPLc
6670,2023-12-11 09:50:12+00:00,0.989,E85
6673,2024-01-15 10:18:09+00:00,0.949,GPLc
6690,2024-01-03 09:41:48+00:00,0.849,E85
6702,2024-01-15 07:05:18+00:00,0.899,E85
6708,2023-10-13 12:30:00+00:00,1.049,GPLc
6710,2024-01-08 08:51:13+00:00,0.975,GPLc
6711,2024-01-15 10:17:43+00:00,0.948,GPLc
6724,2024-01-11 09:30:03+00:00,0.889,GPLc
6735,2024-01-16 05:57:44+00:00,0.987,GPLc
6741,2024-01-02 08:42:07+00:00,0.848,E85
6744,2024-01-03 14:49:43+00:00,0.999,E85
6752,2024-01-09 16:19:59+00:00,0.919,E85
6757,2023-09-25 07:32:35+00:00,1.019,GPLc
6760,2023-12-12 08:24:34+00:00,0.949,E85
6767,2024-01-15 08:32:22+00:00,1.129,GPLc
6769,2024-01-16 07:53:53+00:00,0.96,GPLc
6779,2024-01-05 08:41:15+00:00,0.935,E85
6780,2024-01-03 09:57:20+00:00,0.848,E85
6793,2024-01-15 19:31:00+00:00,0.899,E85
